,id,comment,time,corrected_comment,nouns,time_minutes
3061,Gold Rose,콘테보다 더 하다 스텔리니,2023-04-04 05:56:08,콩테보다 더 하다 스테리니,"['콩테', '더', '스테리']",152.667
3062,без косметики страшные,교훈 코치는 코치였다,2023-04-04 05:56:09,교훈 코치는 코치였다,"['교훈', '코치', '코치']",152.683
3063,한동훈,잘했다 ,2023-04-04 05:56:10,잘했다 ,[],152.7
3064,와쪄염,식스맨님 제 슈퍼쳇 어떻하죠?ㅠㅡㅠ,2023-04-04 05:56:11,식스맨님 제 슈퍼쳇 어떡하죠,"['식스', '맨', '제', '슈퍼']",152.717
3065,최julliel,토트넘이 토트넘 했다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2023-04-04 05:56:11,토트넘이 토트넘 했다 ,"['토트넘', '토트넘']",152.717
3066,CJ Fox,수고하셨어영:clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,2023-04-04 05:56:12,수고하셨어요 clappinghandsclappinghandsclappinghandsclappinghandsclappinghandsclappinghands,['수고'],152.733
3067,롱찌,모우라는 왜 퇴장이예요?못봤어요,2023-04-04 05:56:12,모우라는 왜 퇴장이에요 못 봤어요,"['모우', '왜', '퇴장', '못']",152.733
3068,코랑이,도라이네 진짜ㅋ,2023-04-04 05:56:13,도라이네 진짜,['진짜'],152.75
3069,Nam Kim,탑5 이렇게 엉성한팀은 첨보네요,2023-04-04 05:56:15,탑 5 이렇게 엉성한 팀은 첨보네요,"['탑', '팀']",152.783
3070,손이김,신의한수 ㅋㅋ,2023-04-04 05:56:15,신의 한 수 ,"['신의', '수']",152.783
3071,일루왕,무두 수고하셨습니다!!!!,2023-04-04 05:56:15,무두 수고하셨습니다,"['무', '수고']",152.783
3072,NewWorld,기대가 안되는 경기였습니다.,2023-04-04 05:56:15,기대가 안되는 경기였습니다,"['기대', '경기']",152.783
3073,김마야📣,:collision:경기일정:right_arrow:8일(토)02:00 레체나폴리 / 23:00 토트넘브라이튼,2023-04-04 05:56:17,collision 경기 일정 rightarrow8일 토 0200 레체 나폴리  2300 토트넘 브라이튼,"['경기', '일정', '토', '레체', '나폴리', '토트넘', '브라이튼']",152.817
3074,베르샤,하석주 ㅋㅋ,2023-04-04 05:56:18,하석주 ,['하석주'],152.833
3075,anonymous,못하네,2023-04-04 05:56:18,못하네,[],152.833
3076,냥이는 부지런하다,아 스트레스..,2023-04-04 05:56:19,아 스트레스,['스트레스'],152.85
3077,서유미,1대1,2023-04-04 05:56:21,1 대 1,[],152.883
3078,드ᄉᄒᄎ,ㅋㅋㅋ진짜 11 10싸우고도개웃기네,2023-04-04 05:56:23,진짜 11 10 싸우고도 개 웃기네,"['진짜', '개', '웃기']",152.917
3079,롱찌,오줌싸고 나왔는데 없어짐,2023-04-04 05:56:23,오줌 싸고 나왔는데 없어짐,['오줌'],152.917
3080,jun,고생 하셨~어요,2023-04-04 05:56:24,고생하셨어요,['고생'],152.933
3081,각시칼,흥궈 형님 코치로 영입 해야 함,2023-04-04 05:56:24,흥궈 형님 코치로 영입해야 함,"['흥궈', '형님', '코치', '입', '함']",152.933
3082,NewWorld,발목 밟아 퇴장,2023-04-04 05:56:26,발목 밟아 퇴장,"['발목', '퇴장']",152.967
3083,서유미,동점,2023-04-04 05:56:26,동점,['동점'],152.967
3084,송효주,레스좀 보여주세요ㅋ,2023-04-04 05:56:26,레스 좀 보여주세요,"['레스', '좀']",152.967
3085,달링토니,감사합니다,2023-04-04 05:56:27,감사합니다,[],152.983
3086,아바,경기중에 콘태 지시받고 손흥민 교체시 키네,2023-04-04 05:56:28,경기 중에 곤태 지시받고 손흥민 교체 시 키네,"['경기', '중', '곤태', '지시', '손흥민', '교체', '시', '키']",153.0
3087,왕건이,손흥민 미적 하자,2023-04-04 05:56:30,손흥민 미적 하자,"['손흥민', '미적', '하자']",153.033
3088,천금필,게임 지는 신의 한수,2023-04-04 05:56:30,게임 지는 신의 한수,"['게임', '신의', '한수']",153.033
3089,오케이맨,토트넘이 토트넘 해버렸다,2023-04-04 05:56:30,토트넘이 토트넘 해버렸다,"['토트넘', '토트넘', '해']",153.033
3090,김마야📣,:collision:경기일정:right_arrow:8일(토)02:00 레체나폴리 / 23:00 토트넘브라이튼,2023-04-04 05:56:31,collision 경기 일정 rightarrow8일 토 0200 레체 나폴리  2300 토트넘 브라이튼,"['경기', '일정', '토', '레체', '나폴리', '토트넘', '브라이튼']",153.05
3091,"Bae, jong chan",수고하셨습니다. 아이들 하고 행복한 하루,2023-04-04 05:56:32,수고하셨습니다 아이들 하고 행복한 하루,"['수고', '아이', '하루']",153.067
3092,시네마멘,세벽 1시에서 일어났는데. 하.,2023-04-04 05:56:32,새벽 1시에서 일어났는데 하,['새벽'],153.067
3093,맥주한잔썰 [biergeschwätz],영국서도 손나골을 알고 있나요?,2023-04-04 05:56:32,영국서도 손나골을 알고 있나요,"['영국', '서도', '손', '골', '알']",153.067
3094,과식할매,스텔리니 빅 실수,2023-04-04 05:56:33,스테리니 빅 실수,"['스테리', '빅', '실수']",153.083
3095,CJ Fox,주말에 100호 골 넣으려고 참다가 나갔구나 우리 쏘니,2023-04-04 05:56:34,주말에 100호 골 넣으려고 참다가 나갔구나 우리 쏘니,"['주말', '호', '골', '우리']",153.1
3096,라구요,김마야님 감사,2023-04-04 05:56:34,김 나야 님 감사,"['김', '나야', '감사']",153.1
3097,NewWorld,잘자요,2023-04-04 05:56:34,잘 자요,['자'],153.1
3098,수수까까👫,케인아 니가 마무리 역전골가자,2023-04-04 05:56:34,케인아 네가 마무리 역전골 가자,"['케인', '네', '마무리', '역전', '골']",153.1
3099,봉남봉남,슬슬 4위할기미도 안보여진다,2023-04-04 05:56:35,슬슬 4위 할 기미도 안 보인다,"['슬슬', '위', '기미', '안']",153.117
3100,한동훈,수고하셨습니다,2023-04-04 05:56:35,수고하셨습니다,['수고'],153.117
3101,테디,모우라...우짜노..ㅠㅠ ㅎㅎ,2023-04-04 05:56:36,모우 라우 짜노 ,"['모', '라우']",153.133
3102,이순신,잠잔님이 승 ,2023-04-04 05:56:37,잠잔 님이 승 ,"['님', '승']",153.15
3103,mikoead,토트넘 답없다 빨리 떠나자...,2023-04-04 05:56:37,토트넘 답 없다 빨리 떠나자,"['토트넘', '답']",153.15
3104,우회전,쏘니빼면 5분만에 질수 있다 ㅋㅋㅋㅋ,2023-04-04 05:56:38,쏘니 빼면 5분 만에 질수 있다 ,[],153.167
3105,E Kim,바보팀,2023-04-04 05:56:38,바보 팀,"['바보', '팀']",153.167
3106,냥이는 부지런하다,스트레스 스트레스....,2023-04-04 05:56:40,스트레스 스트레스,"['스트레스', '스트레스']",153.2
3107,원금주,수고많으셨어요!,2023-04-04 05:56:40,수고 많으셨어요,['수고'],153.2
