,id,comment,time,corrected_comment,nouns,time_minutes
1449,파르시활,후반전 비기면 연장으로 가는가요,2023-03-02 06:03:34,후반전 비기면 연장으로 가는가요,"['후반전', '연장']",101.967
1450,양봉직,콘때야 손흥민과 팰리시체는 맞교대 시켜라 얘네 둘은 궁합이안맞는거 너도알잖아?,2023-03-02 06:03:40,콘 때야 손흥민과 팰 리 시체는 맞교대 시켜라 얘네 둘은 궁합이 안 맞는 거 너도 알잖아,"['콘', '때', '손흥민', '팰', '리', '시체', '교대', '얘', '둘', '궁합', '안', '거', '너']",102.067
1451,김마야📣,무승부→연장→승부차기,2023-03-02 06:03:43,무승부 연장 승부차기,"['무승부', '연장', '승부차기']",102.117
1452,황박연,사우샘은 지고 자빠졌네 ㅋㅋㅋ,2023-03-02 06:03:54,사이 샘은 지고 자빠졌네 ,"['사이', '샘', '지고']",102.3
1453,냥이는 부지런하다,흥민아 미끄럽다 힘 빼라 ㅜㅜ,2023-03-02 06:03:56,흥민아 미끄럽다 힘 빼라 ,"['흥', '민아', '힘', '빼']",102.333
1454,파라마운트,지쳐보이네 흥민이,2023-03-02 06:03:59,지쳐 보이네 흥민이,"['보이', '흥민']",102.383
1455,김형석,ㄷㄷ 승부차기,2023-03-02 06:04:02, 승부차기,['승부차기'],102.433
1456,후쿠루,왜자꾸 페리시치랑 세트로 끌고가는지 모르겠다 진짜,2023-03-02 06:04:08,왜 자꾸 페리 수치랑 세트로 끌고 가는지 모르겠다 진짜,"['왜', '자꾸', '페리', '수치', '세트', '끌', '진짜']",102.533
1457,January,느낌이 박지성 따라갈듯 하다,2023-03-02 06:04:17,느낌이 박지성 따라갈듯하다,"['느낌', '박지성']",102.683
1458,안길산,새벽 기도회 마치고 유듀브 여니 식스멘 뜨네요 ㅎㅎ,2023-03-02 06:04:17,새벽 기도회 마치고 유튜브 여니 식스 멘 뜨네요 ,"['새벽', '도회', '마치', '유튜브', '여니', '식스']",102.683
1459,보배,혼 1 골 뻥,2023-03-02 06:04:18,혼 1 골 뻥,"['혼', '골', '뻥']",102.7
1460,jay park,"불독,,, 된장발라 버린다",2023-03-02 06:04:22,불도그 된장 발라 버린다,"['불도그', '된장', '발라']",102.767
1461,이겼다,모우라 잘한다,2023-03-02 06:04:23,모우라 잘한다,['모우'],102.783
