,id,comment,time,corrected_comment,nouns,time_minutes
174,김마야📣,":sun_with_face:""스포티비 온""에서 유료입니다",2023-01-30 04:51:16,sunwithface 스포티비 온에서 유료입니다,"['스포', '티비', '온', '유료']",51.283
175,황박연,라흐마니는 패스에서 일단 질이 민재보다 마니 떨어짐 ㅎㅎㅎ,2023-01-30 04:51:40,라흐마니는 패스에서 일단 질이 민재보다 많이 떨어짐 ,"['라흐마니', '패스', '일단', '질', '민재']",51.683
176,황박연,네^^*,2023-01-30 04:51:47,네,['네'],51.8
177,황박연,맞습니다^^*,2023-01-30 04:52:09,맞습니다,[],52.167
178,냥이는 부지런하다,나폴리 간게.전화위복이죠,2023-01-30 04:52:19,나폴리 간 게 전화위복이죠,"['나폴리', '간', '게', '전화위복']",52.333
179,나연,감사합니다 ^^ 명품 중계 잘 듣겠습니다!,2023-01-30 04:52:21,감사합니다  명품 중계 잘 듣겠습니다,"['명품', '중계']",52.367
180,kim 지민,토트넘은 67억 ㅋㅋㅋ,2023-01-30 04:52:22,토트넘은 67억 ,['토트넘'],52.383
181,황박연,경짜 할압쮜 38대손 입니다^^*,2023-01-30 04:52:31,경차 할압쮜 38대손입니다,"['경차', '할압쮜', '대손']",52.533
182,김마야📣,:sun_with_face:응원과 후원:yt:구독 :thumbs_up:좋아요 감사합니다,2023-01-30 04:52:34,sunwithface 응원과 후원 yt 구독 thumbsup 좋아요 감사합니다,"['응원', '후원', '구독']",52.583
183,황박연,방촌 할압쮜 19대손 이구요^^*,2023-01-30 04:52:45,방촌 할압쮜 19대손이고요,"['방촌', '할압쮜', '대손', '고요']",52.767
184,일루왕,저선수 이전경기에서도 털려서 오늘 이갈고 나왔다더니. .밀리네요. .,2023-01-30 04:52:54,저 선수 이전 경기에서도 털려서 오늘 이갈고 나왔다더니 밀리네요 ,"['저', '선수', '이전', '경기', '오늘', '갈고']",52.917
185,원금주,나폴리 홈경기네요!,2023-01-30 04:53:27,나폴리 홈경기네요,"['나폴리', '홈', '경기']",53.467
186,BAN Playlist,오우 위험했네요,2023-01-30 04:53:36,오우 위험했네요,['오우'],53.617
